resource_id,file,part,chapter,chapter_topics,entry_order_in_chapter,entry_order_in_file,title,has_url,url,canonical_url,target_type,target_key,youtube_id,duration_text,has_duration,provider,covers,source_line,status,reviewed_on,issue,candidate_title,candidate_url,candidate_confidence,recommended_action,target_occurrences,target_distinct_titles,target_distinct_chapters
VR-6E8716C1027CBD0A,Part_03_YoutubeVideos.md,3,Chapter 3.8 - Action Accuracy,"Tool selection accuracy, parameter validation, execution paths, trajectory quality, LLM-as-judge",1,62,OpenAI Functions + LangChain - Multi-Tool Agent,True,https://www.youtube.com/watch?v=4KXK6c6TVXQ,https://www.youtube.com/watch?v=4KXK6c6TVXQ,youtube_video,youtube:video:4KXK6c6TVXQ,4KXK6c6TVXQ,~20-30 minutes,True,,"Function calling with LLMs, tool selection and invocation, multi-tool agent architectures, parameter passing to functions",334,assigned,,,,,,,2,2,2
VR-478804BD4425F568,Part_03_YoutubeVideos.md,3,Chapter 3.8 - Action Accuracy,"Tool selection accuracy, parameter validation, execution paths, trajectory quality, LLM-as-judge",2,63,LLM as a Judge - Evaluation Tutorial,True,https://www.youtube.com/watch?v=kP_aaFnXLmY,https://www.youtube.com/watch?v=kP_aaFnXLmY,youtube_video,youtube:video:kP_aaFnXLmY,kP_aaFnXLmY,~40 minutes,True,,"LLM-as-judge evaluation methodology, iterative prompt improvement for evaluation, rubric design for quality assessment, binary classification metrics (precision, recall, F1)",338,assigned,,,,,,,1,1,1
VR-F68BC136369E2C26,Part_03_YoutubeVideos.md,3,Chapter 3.8 - Action Accuracy,"Tool selection accuracy, parameter validation, execution paths, trajectory quality, LLM-as-judge",3,64,Multi-Agent AI Systems with AutoGen,True,https://www.youtube.com/watch?v=f5Qr8xUeSH4,https://www.youtube.com/watch?v=f5Qr8xUeSH4,youtube_video,youtube:video:f5Qr8xUeSH4,f5Qr8xUeSH4,~40-60 minutes,True,,"Multi-agent workflows and coordination, agent communication patterns, task decomposition and execution, tool calling in multi-agent contexts",342,assigned,,,,,,,1,1,1
VR-0E81DF6A84A1C0F3,Part_03_YoutubeVideos.md,3,Chapter 3.8 - Action Accuracy,"Tool selection accuracy, parameter validation, execution paths, trajectory quality, LLM-as-judge",4,65,RAG Components & Troubleshooting with Arize Phoenix,True,https://www.youtube.com/watch?v=hbQYDpJayFw,https://www.youtube.com/watch?v=hbQYDpJayFw,youtube_video,youtube:video:hbQYDpJayFw,hbQYDpJayFw,~45-60 minutes,True,,"RAG system components and troubleshooting, Arize Phoenix observability platform, tracing LLM application runtime, production monitoring and evaluation",346,assigned,,,,,,,1,1,1
VR-C6BFFB28F473C0C8,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",1,66,Andrew Ng on AI Agents and Agentic Reasoning,True,https://www.youtube.com/watch?v=KrRD7r7y7NY,https://www.youtube.com/watch?v=KrRD7r7y7NY,youtube_video,youtube:video:KrRD7r7y7NY,KrRD7r7y7NY,~45 minutes,True,,"Four agentic design patterns (Reflection, Tool use, Planning, Multi-agent), reflection pattern for self-evaluation, performance improvements with agentic workflows, evaluation and error analysis in agents",357,assigned,,,,,,,1,1,1
VR-3B004AAB2DDF70B3,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",2,67,Andrej Karpathy - How I Use LLMs,True,https://www.youtube.com/watch?v=EWvNQjAaOHw,https://www.youtube.com/watch?v=EWvNQjAaOHw,youtube_video,youtube:video:EWvNQjAaOHw,EWvNQjAaOHw,~2 hours 11 minutes,True,,"Practical LLM workflows for writing, coding, research, automation, and everyday problem solving",361,assigned,,,,,,,1,1,1
VR-BA00CFC26A217C24,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",3,68,Attention in Transformers - 3Blue1Brown,True,https://www.youtube.com/watch?v=eMlx5fFNoYc,https://www.youtube.com/watch?v=eMlx5fFNoYc,youtube_video,youtube:video:eMlx5fFNoYc,eMlx5fFNoYc,~25 minutes,True,,"Attention mechanism in transformers, context processing and token embeddings, mathematical details of attention",365,assigned,,,,,,,9,5,9
VR-8DD9A54F9E735DFB,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",4,69,Large Reasoning Models (LRMs) - IBM Technology,True,https://www.youtube.com/watch?v=enLbj0igyx4,https://www.youtube.com/watch?v=enLbj0igyx4,youtube_video,youtube:video:enLbj0igyx4,enLbj0igyx4,~10-15 minutes,True,,"Difference between LLMs and LRMs, chain-of-thought training with logic puzzles, internal verification and deliberation, reasoning accuracy vs computational cost tradeoffs",369,assigned,,,,,,,1,1,1
VR-A75249F41710FDA7,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",5,70,Geospatial Trajectory Generation via Efficient Abduction - PyReason / ICLP 2024,True,https://www.youtube.com/watch?v=8nxuIaTpZzM,https://www.youtube.com/watch?v=8nxuIaTpZzM,youtube_video,youtube:video:8nxuIaTpZzM,8nxuIaTpZzM,,False,,"Abduction over annotated logic programs, A* search, geospatial trajectory generation, explainability, and deployment using PyReason",373,assigned,,,,,,,1,1,1
VR-098549B46CC1B7DD,Part_03_YoutubeVideos.md,3,Chapter 3.9 - Reasoning Quality,"Chain-of-thought, reasoning evaluation, LLM-as-judge, self-reflection, NLI, formal logic, reasoning metrics",6,71,SATNet - Constraint Learning and Neural-Symbolic Reasoning,True,https://www.youtube.com/watch?v=IsDpoXExmNA,https://www.youtube.com/watch?v=IsDpoXExmNA,youtube_video,youtube:video:IsDpoXExmNA,IsDpoXExmNA,,False,,"SATNet architecture for constraint satisfaction, neural-symbolic integration, logical constraint enforcement in neural networks, structured problem solving with differentiable SAT solvers",377,assigned,,,,,,,2,2,2
VR-CCA7BE77775A34AE,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",1,72,What's Next for AI Agentic Workflows - Andrew Ng,True,https://www.youtube.com/watch?v=sal78ACtGTc,https://www.youtube.com/watch?v=sal78ACtGTc,youtube_video,youtube:video:sal78ACtGTc,sal78ACtGTc,~15 minutes,True,,"Four agentic design patterns, agentic vs non-agentic workflow comparison, performance benefits of iterative workflows, fast token generation for efficiency, smaller models with agentic patterns outperforming larger models",388,assigned,,,,,,,3,2,3
VR-E11BC728F54D7774,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",2,73,Attention in Transformers - 3Blue1Brown,True,https://www.youtube.com/watch?v=eMlx5fFNoYc,https://www.youtube.com/watch?v=eMlx5fFNoYc,youtube_video,youtube:video:eMlx5fFNoYc,eMlx5fFNoYc,~26 minutes,True,,"Attention mechanism in transformers, KV pairs in attention computation, efficient context processing",392,assigned,,,,,,,9,5,9
VR-70D7D73D9865ABAA,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",3,74,Visual Guide to Transformer Neural Networks - Episode 2: Multi-Head & Self-Attention,True,https://www.youtube.com/watch?v=mMa2PmYJlCo,https://www.youtube.com/watch?v=mMa2PmYJlCo,youtube_video,youtube:video:mMa2PmYJlCo,mMa2PmYJlCo,~15 minutes,True,,"Multi-head attention visualization, transformer architecture components, computational overhead of attention",396,assigned,,,,,,,1,1,1
VR-D391A2F30FAC9CDB,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",4,75,Prompt Engineering Best Practices,True,https://www.youtube.com/watch?v=chAQGTBMXXQ,https://www.youtube.com/watch?v=chAQGTBMXXQ,youtube_video,youtube:video:chAQGTBMXXQ,chAQGTBMXXQ,~25-30 minutes,True,,"Efficient prompting techniques, token optimization through prompt design, reducing unnecessary verbosity, few-shot learning efficiency",400,assigned,,,,,,,1,1,1
VR-8D2A1CC38DE16D9A,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",5,76,Let's Build GPT from Scratch - Andrej Karpathy,True,https://www.youtube.com/watch?v=kCc8FmEb1nY,https://www.youtube.com/watch?v=kCc8FmEb1nY,youtube_video,youtube:video:kCc8FmEb1nY,kCc8FmEb1nY,~2 hours,True,,"Building GPT in PyTorch, tokenization and token economics, attention mechanism implementation, training loop and inference optimization, understanding computational costs at code level",404,assigned,,,,,,,5,4,5
VR-B87478286B2AB0D2,Part_03_YoutubeVideos.md,3,Chapter 3.10 - Efficiency Metrics,"Token economics, AgentDiet framework, workflow architecture, model routing, prompt engineering for efficiency",6,77,But What is a GPT? - 3Blue1Brown,True,https://www.youtube.com/watch?v=wjZofJX0v4M,https://www.youtube.com/watch?v=wjZofJX0v4M,youtube_video,youtube:video:wjZofJX0v4M,wjZofJX0v4M,~27 minutes,True,,"GPT architecture and scale, 175 billion weights organization, word embeddings and tokens, computational scale and efficiency considerations",408,assigned,,,,,,,2,2,2
VR-B8B2981217E1C0B5,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",1,1,Kong Gateway Tutorial | API Gateway For Beginners,True,https://www.youtube.com/watch?v=20rOdqag4Dw,https://www.youtube.com/watch?v=20rOdqag4Dw,youtube_video,youtube:video:20rOdqag4Dw,20rOdqag4Dw,~10 minutes,True,,"Kong Gateway setup and configuration, services and routes architecture, plugin architecture for extensibility, API management basics",22,assigned,,,,,,,1,1,1
VR-506ED7DB691B037C,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",2,2,Kong Gateway Microservice Architecture,True,https://www.youtube.com/watch?v=qJYWpRuoBx8,https://www.youtube.com/watch?v=qJYWpRuoBx8,youtube_video,youtube:video:qJYWpRuoBx8,qJYWpRuoBx8,~1 hour 2 minutes,True,,"Advanced Kong routing patterns, plugin pipeline architecture, authentication and rate limiting, traffic control strategies",26,review_required,2026-07-28,No reliable current or archived metadata trail was recovered for the assigned video ID.,Kong Gateway documentation,https://developer.konghq.com/gateway/,high,Use official Kong Gateway documentation as a fallback and verify the existing video ID before publishing.,1,1,1
VR-3F253125213030C3,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",3,3,Kong Your Way into the New Year: An Introduction to API Gateway,True,https://www.youtube.com/watch?v=xjBavX0JFGk,https://www.youtube.com/watch?v=xjBavX0JFGk,youtube_video,youtube:video:xjBavX0JFGk,xjBavX0JFGk,~1 hour 7 minutes,True,,"API gateway fundamentals, centralized authentication, request routing and traffic management, cross-cutting concerns",30,review_required,2026-07-28,No reliable current or archived metadata trail was recovered for the assigned video ID.,What is an API gateway?,https://konghq.com/blog/learning-center/what-is-an-api-gateway,medium,The official overview is topic-correct but may not be the intended conference video; require manual verification.,1,1,1
VR-C39FDD2DA618B133,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",4,4,RAG Explained – n8n Chatbot Demo with Sources,True,https://www.youtube.com/watch?v=Ox26-mRSsvg,https://www.youtube.com/watch?v=Ox26-mRSsvg,youtube_video,youtube:video:Ox26-mRSsvg,Ox26-mRSsvg,Variable,True,,"Retrieval-Augmented Generation (RAG), vector databases for semantic search, chatbot implementation with source citations",34,assigned,,,,,,,2,2,2
VR-01EECCADAACD0F6B,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",5,5,Du Blue-Green au Canary Release avec Kubernetes - Mathieu Herbert,True,https://www.youtube.com/watch?v=e_13aTsxNoY,https://www.youtube.com/watch?v=e_13aTsxNoY,youtube_video,youtube:video:e_13aTsxNoY,e_13aTsxNoY,,False,,"Blue-green deployment strategies, canary deployment patterns, progressive rollout with Kubernetes",38,verified,2026-07-29,An independent BreizhCamp recap identifies this exact YouTube ID as Mathieu Herbert's Kubernetes blue-green and canary-release talk.,,,high,Retain the assigned video and exact conference-talk title; recheck availability periodically.,2,1,2
VR-2CC75153DEAE7D66,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",6,6,GitHub Actions Docker Build Summary: Unlock Insights and Fixes,True,https://www.docker.com/resources/github-actions-docker-build-summary-unlock-insights-and-fixes-webinar/,https://www.docker.com/resources/github-actions-docker-build-summary-unlock-insights-and-fixes-webinar/,web,docker.com/resources/github-actions-docker-build-summary-unlock-insights-and-fixes-webinar,,,False,,Using Docker build summaries and Docker Desktop insights to diagnose and improve GitHub Actions build workflows,42,assigned,,,,,,,1,1,1
VR-10BA1131912ABAC6,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",7,7,Kubernetes Tutorial for Beginners [FULL COURSE in 4 Hours],True,https://www.youtube.com/watch?v=X48VuDVv0do,https://www.youtube.com/watch?v=X48VuDVv0do,youtube_video,youtube:video:X48VuDVv0do,X48VuDVv0do,~4 hours,True,,"Kubernetes fundamentals, pods, deployments, services, configuration and orchestration, production deployment patterns",46,assigned,,,,,,,4,3,4
VR-275178BD542F8E67,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",8,8,Kubernetes Crash Course for Absolute Beginners [NEW],True,https://www.youtube.com/watch?v=s_o8dwzRlu4,https://www.youtube.com/watch?v=s_o8dwzRlu4,youtube_video,youtube:video:s_o8dwzRlu4,s_o8dwzRlu4,~1 hour,True,,"Kubernetes components and architecture, deployments, services, and practical Minikube demonstrations",50,verified,2026-07-29,The creator's published DevOps roadmap preserves this exact title and YouTube ID.,,,high,Retain the assigned TechWorld with Nana video; recheck availability periodically.,3,1,3
VR-A624699ECC91CD01,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",9,9,Kubernetes Fundamentals,True,https://www.youtube.com/watch?v=kTp5xUtcalw,https://www.youtube.com/watch?v=kTp5xUtcalw,youtube_video,youtube:video:kTp5xUtcalw,kTp5xUtcalw,Variable,True,,"Docker and Kubernetes fundamentals, containerization, orchestration workflows",54,assigned,,,,,,,1,1,1
VR-5DE9767A34E67713,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",10,10,RabbitMQ Crash Course - Hussein Nasser,True,https://www.youtube.com/watch?v=Cie5v59mrTg,https://www.youtube.com/watch?v=Cie5v59mrTg,youtube_video,youtube:video:Cie5v59mrTg,Cie5v59mrTg,~43 minutes,True,,"AMQP, connections and channels, exchanges and queues, publishers and consumers, acknowledgments, Docker, and Node.js",58,assigned,,,,,,,2,1,2
VR-9BF4EEEC2FC3FF59,Part_04_YoutubeVideos.md,4,Chapter 4.1 - AI Agent Deployment and Scaling,"Message Queues, Vector Databases, Observability, API Gateways, MLOps, CI/CD Pipelines",11,11,Continuous Delivery for Machine Learning - Danilo Sato and Arif Wider,True,https://www.youtube.com/watch?v=um6Sq5EhW6A,https://www.youtube.com/watch?v=um6Sq5EhW6A,youtube_video,youtube:video:um6Sq5EhW6A,um6Sq5EhW6A,~1 hour,True,,"Continuous delivery for ML, reproducible pipelines, model and data versioning, testing, deployment, and monitoring",62,assigned,,,,,,,1,1,1
VR-63FD9903705F9389,Part_04_YoutubeVideos.md,4,Chapter 4.2 - Deployment & Scaling Architecture,"Microservices, Serverless, Message Queues, Observability, API Gateways, MLOps",1,12,Microservice Architecture and System Design with Python and Kubernetes - Full Course,True,https://www.youtube.com/watch?v=hmkF77F9TLw,https://www.youtube.com/watch?v=hmkF77F9TLw,youtube_video,youtube:video:hmkF77F9TLw,hmkF77F9TLw,~5 hours,True,,"Python microservices, Kubernetes, RabbitMQ, MongoDB, MySQL, service communication, and distributed system design",73,assigned,,,,,,,1,1,1
VR-B0B10C9FCBF96E51,Part_04_YoutubeVideos.md,4,Chapter 4.2 - Deployment & Scaling Architecture,"Microservices, Serverless, Message Queues, Observability, API Gateways, MLOps",2,13,Your Journey to a Serverless World: An Introduction to Serverless - Red Hat,True,https://www.youtube.com/watch?v=03LeehvuOJE,https://www.youtube.com/watch?v=03LeehvuOJE,youtube_video,youtube:video:03LeehvuOJE,03LeehvuOJE,,False,,"Serverless architecture, developer implications, Apache OpenWhisk, Kubernetes, and deployment of serverless functions",77,assigned,,,,,,,1,1,1
